link,nombre,fecha_consultado,fecha_publicado,divisa,monto,ppm2,ppm2_avg,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,ubicacion,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,gastos_comunes,coordenadas
https://portalinmobiliario.com/MLC-1591533365-departamento-3-dorm-mas-servicios-rotonda-atenas-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=7d43ae7e-9b0d-449f-8734-fc34f4b78ad6,"Departamento 3 Dorm. Más Servicios, Rotonda Atenas",2025-05-12,Publicado hace 45 días,UF,7.990,73 UF/m²,92 UF/m²,112 m²,108 m²,4 m²,5,3,2,"Robinson Crusoe, Rotonda Atenas, Las Condes, RM (Metropolitana)",2,1,13,4,10,Departamento,NP,28 años,,-33.4183751%2C-70.5556537
https://portalinmobiliario.com/MLC-1566472625-bello-dpto-en-tucapel-jimenez-santiago-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=ae2ac294-30f3-4342-a65e-2ec3dbb86c5c,"Bello Dpto. En Tucapel Jiménez, Santiago.",2025-05-12,Publicado hace 4 meses,UF,2.000,54 UF/m²,67 UF/m²,39 m²,37 m²,2 m²,2,1,1,"Bello Dpto. En Tucapel Jiménez, Santiago., Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,1,22,,22,Departamento,P,16 años,,-33.4433352%2C-70.659137
https://portalinmobiliario.com/MLC-1578267673-departamento-en-venta-en-santiago-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=951dacf4-7870-4618-a65d-0cf7097e7f4f,Departamento En Venta En Santiago,2025-05-12,Publicado hace 2 meses,UF,3.500,67 UF/m²,57 UF/m²,54 m²,52 m²,2 m²,,2,2,"Santa Rosa Con Santa Isabel, San Diego, Santiago, RM (Metropolitana)",1,,14,,9,Departamento,O,7 años,,-33.4491378%2C-70.6452304
https://portalinmobiliario.com/MLC-2831491732-excelente-departamento-luis-carrera-con-candelaria-g-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=cb28d1c2-0a61-4d28-ab07-39c32889bb9f,Excelente Departamento Luis Carrera Con Candelaria G.,2025-05-12,Publicado hace 3 meses,UF,17.400,96 UF/m²,94 UF/m²,180 m²,180 m²,20 m²,,4,5,"Luis Carrera 2150, Vitacura, Jardín Del Este, Vitacura, RM (Metropolitana)",2,1,5,3,2,Departamento,O,,,-33.3906831%2C-70.5861529
https://portalinmobiliario.com/MLC-1585588805-luis-carrera-i-full-remodelado-i-amplio-e-impecable-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=cb28d1c2-0a61-4d28-ab07-39c32889bb9f,Luis Carrera I Full Remodelado I Amplio E Impecable,2025-05-12,Publicado hace 11 meses por Vitacura Brokers,UF,12.300,87 UF/m²,104 UF/m²,165 m²,140 m²,25 m²,,3,3,"Luis Carrera, Vitacura, Chile, Jardín Del Este, Vitacura, RM (Metropolitana)",2,1,5,2,4,Departamento,,32 años,,-33.3917573%2C-70.5834157
https://portalinmobiliario.com/MLC-2829588988-excelente-depto-navio-san-martin-2-dorm-1-bano-vista-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=78b4535e-aa9b-416a-a18c-802409497e33,"Excelente Depto., Navío San Martín, 2 Dorm., 1 Baño, Vista.",2025-05-12,Publicado hace 4 meses,UF,2.000,43 UF/m²,71 UF/m²,47 m²,46 m²,1 m²,,2,1,"Navío San Martín, Valparaíso, Valparaíso, Valparaíso",,,20,7,1,Departamento,NP,5 años,,-33.0615741%2C-71.5851781
https://portalinmobiliario.com/MLC-1592268103-precioso-y-excelente-ubicacion-renaca-2d2b1b1e-rebajado-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=e34cc7ef-fc39-4b94-a240-30d80434cfb9,Precioso Y Excelente Ubicacion Reñaca 2d2b1b1e Rebajado!!!,2025-05-12,Publicado hace 3 meses,UF,4.790,82 UF/m²,82 UF/m²,96 m²,58 m²,38 m²,,2,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-32.9567372%2C-71.5434773
https://portalinmobiliario.com/MLC-1548314247-lindo-departamento-en-cochoa-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=e34cc7ef-fc39-4b94-a240-30d80434cfb9,Lindo Departamento En Cochoa,2025-05-12,,UF,3.850,77 UF/m²,143 UF/m²,50 m²,50 m²,,1,1,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-32.95238%2C-71.54651
https://portalinmobiliario.com/MLC-1585915585-broker-vende-promesa-foresta-entrega-febrero-2025-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=5a576dc0-2e0d-4840-a2d4-f2abd1d6c5ee,Broker Vende Promesa Foresta Entrega Febrero 2025,2025-05-12,Publicado hace 1 mes,UF,12.500,89 UF/m²,84 UF/m²,162 m²,139 m²,19 m²,,3,3,"Los Médanos 1 - 300, Viña Del Mar, Concón, Chile, Reñaca, Viña Del Mar, Valparaíso",2,1,14,3,14,Departamento,NP,0 años,,-32.9517199%2C-71.5412858
https://portalinmobiliario.com/MLC-2863808286-lindo-departamento-en-renaca-frente-av-borgono-3-dorm-3-bano-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=5a576dc0-2e0d-4840-a2d4-f2abd1d6c5ee,Lindo Departamento En Reñaca Frente Av Borgoño 3 Dorm 3 Baño,2025-05-12,Publicado hace 45 días,UF,9.000,90 UF/m²,74 UF/m²,100 m²,100 m²,4 m²,,3,3,"Avenida Jardín Del Mar, Viña Del Mar, Reñaca, Viña Del Mar, Valparaíso",1,1,5,2,2,Departamento,NP,35 años,,-32.9838741%2C-71.5355433
https://portalinmobiliario.com/MLC-1584713309-departamento-muy-iluminado-en-la-foresta-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=cddd77a4-8827-4785-b311-3662def6e4db,Departamento Muy Iluminado En La Foresta,2025-05-12,Publicado hace 1 año,UF,11.400,71 UF/m²,75 UF/m²,170 m²,160 m²,,,4,3,"Avenida Gastón Hamel Nieto, Viña Del Mar, Chile, Reñaca, Viña Del Mar, Valparaíso",2,1,,,,,,,,-32.9609264%2C-71.5395485
https://portalinmobiliario.com/MLC-1569839671-departamento-en-renaca-sector-colegio-mackay--_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=cddd77a4-8827-4785-b311-3662def6e4db,"Departamento En Reñaca ,  Sector Colegio Mackay .",2025-05-12,Publicado hace 3 años,UF,5.000,64 UF/m²,82 UF/m²,78 m²,78 m²,,,3,2,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-32.9709969%2C-71.5351257
https://portalinmobiliario.com/MLC-2826212082-venta-departamento-inversion-con-estacionamiento-santiago-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=ff67b414-ffea-41c9-a713-fc8a6b767263,Venta Departamento Inversion Con Estacionamiento Santiago ,2025-05-12,,UF,1.850,66 UF/m²,73 UF/m²,28 m²,28 m²,,,1,1,"A Pasos De Estaciones De Metro Santa Isabel, U. Catolica, Santa Lucia, Santa Isabel, Santiago, RM (Metropolitana)",1,,,,,Departamento,P,0 años,,-33.4506766%2C-70.6400078
https://portalinmobiliario.com/MLC-1568047353-departamento-en-venta-de-1-dorm-en-santiago-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=1af66048-d782-4eab-aba9-746e8568dead,Vendo Departamento 1 Dormitorio / Metro Parque Almagro-rm,2025-05-12,Publicado hace 4 meses,UF,1.990,49 UF/m²,73 UF/m²,45 m²,40 m²,5 m²,,1,1,"Cercano A Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)",,1,20,8,15,Departamento,,25 años,,-33.4499254%2C-70.6428509
https://portalinmobiliario.com/MLC-2832516572-se-vende-dpto-1-dorm-1-bano-en-stgo-centro-vista-norte-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=1eae57d2-6793-4967-b641-4512e29c2c9e,Se Vende Dpto  1 Dorm 1 Baño En Stgo Centro. Vista Norte,2025-05-12,Publicado hace 3 meses,UF,2.000,66 UF/m²,73 UF/m²,32 m²,30 m²,4 m²,,1,1,"Portugal 415, Santa Isabel, Santiago, RM (Metropolitana)",,1,25,,,Departamento,,13 años,,-33.4473419%2C-70.635731
https://portalinmobiliario.com/MLC-1580235093-departamento-san-isidromarcoleta-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=8c83b946-3b32-4c93-a629-ae3a471464d9,Departamento San Isidro/marcoleta,2025-05-12,Publicado hace 2 meses,UF,2.100,56 UF/m²,75 UF/m²,40 m²,37 m²,3 m²,1,1,1,"San Isidro/marcoleta, Santa Isabel, Santiago, RM (Metropolitana)",,,25,6,22,Departamento,S,18 años,,-33.4433244%2C-70.6448185
https://portalinmobiliario.com/MLC-1590317525-santa-rosa-alonso-de-ovalle-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=14ff597e-c8c5-4be0-b33f-7fe1c2a4242c,Santa Rosa / Alonso De Ovalle,2025-05-12,Publicado hace 48 días,UF,2.160,69 UF/m²,68 UF/m²,33 m²,31 m²,2 m²,,1,1,"Av. Sta. Rosa 146, 8330156 Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago, RM (Metropolitana)",,,26,13,17,Departamento,SO,2.013 años,,-33.4455646%2C-70.6452135
https://portalinmobiliario.com/MLC-2803645306-departamento-en-venta-de-2-dorm-en-santiago-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=02e3ae0b-a030-4f50-86c9-bbede218f8e7,Departamento En Venta De 2 Dorm. En Santiago,2025-05-12,Publicado hace 5 meses,UF,2.300,57 UF/m²,73 UF/m²,40 m²,40 m²,,,2,1,"Santa Isabel Con Carmen, Santa Isabel, Santiago, RM (Metropolitana)",,,19,8,4,Cocina Incorporada,Sur-oriente,17 años,,-33.4497962%2C-70.6420929
https://portalinmobiliario.com/MLC-2778288142-departamento-en-venta-de-2-dormitorios-en-lira-stgo-centro-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=783fb5bb-2cf0-4ff7-92fc-9f45d382ec0b,"Departamento En Venta De 2 Dormitorios En Lira, Stgo Centro",2025-05-12,,UF,2.350,52 UF/m²,73 UF/m²,47 m²,45 m²,2 m²,,2,2,"Lira, Santa Isabel, Santiago, RM (Metropolitana)",,1,22,,3,Departamento,N,18 años,,-33.4475456%2C-70.6392636
https://portalinmobiliario.com/MLC-2848001464-depto-argomedo-1d-1b-oportunidad-nuevo-oferta-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=bdf92184-ba8a-43ff-835c-86fdcc1990e2,"Depto. Argomedo 1d 1b, Oportunidad Nuevo Oferta",2025-05-12,,UF,2.399,66 UF/m²,73 UF/m²,"41,73 m²","35,91 m²","5,82 m²",,1,1,"Argomedo Cercano A Lira, Sta Isabel, Portugal, Santa Isabel, Santiago, RM (Metropolitana)",,,9,,5,Departamento,O,1 años,,-33.4502019%2C-70.6381432
https://portalinmobiliario.com/MLC-1590053547-amplio-departamento-vista-norte-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=bdf92184-ba8a-43ff-835c-86fdcc1990e2,Amplio Departamento Vista Norte,2025-05-12,Publicado hace 9 meses,UF,2.400,57 UF/m²,73 UF/m²,47 m²,42 m²,5 m²,,1,1,"Argomedo 321, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",,,,,6,Departamento,N,6 años,,-33.4495893%2C-70.6358243
https://portalinmobiliario.com/MLC-2840200794-departamento-en-venta-de-1-dorm-en-santiago-1-bodega-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=bdf92184-ba8a-43ff-835c-86fdcc1990e2,Departamento En Venta De 1 Dorm. En Santiago 1 Bodega,2025-05-12,Publicado hace 3 meses por Fuenzalida Vitacura,UF,2.400,63 UF/m²,73 UF/m²,41 m²,38 m²,3 m²,2,1,1,"Tocornal / Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)",,1,1,15,6,Departamento,N,8 años,,-33.450233%2C-70.6398857
https://portalinmobiliario.com/MLC-2778154610-departamento-en-venta-de-2-dorm2-banos-en-santiago-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=bdf92184-ba8a-43ff-835c-86fdcc1990e2,Departamento En Venta De 2 Dorm.2 Baños En Santiago,2025-05-12,,$,94.000.000,55 UF/m²,73 UF/m²,46 m²,44 m²,2 m²,,2,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4503644%2C-70.6384383
https://portalinmobiliario.com/MLC-2778166148-portugal-santa-isabel-argomedo-_JM#polycard_client=search-nordic&position=40&search_layout=gallery&type=item&tracking_id=34646e20-e5e5-4e45-b988-6f70ce2e24be,Portugal / Santa Isabel / Argomedo,2025-05-12,Publicado hace 5 meses por Etchepare Y Asociados,UF,2.735,80 UF/m²,73 UF/m²,36 m²,34 m²,2 m²,,1,1,"Portugal 520, Santa Isabel, Santiago, RM (Metropolitana)",,1,22,20,4,Departamento,,3 años,,-33.4485088%2C-70.6350433
https://portalinmobiliario.com/MLC-1584428417-departamento-en-venta-en-santiago-_JM#polycard_client=search-nordic&position=48&search_layout=gallery&type=item&tracking_id=34646e20-e5e5-4e45-b988-6f70ce2e24be,Departamento En Venta En Santiago,2025-05-12,Publicado hace 2 meses,UF,2.750,85 UF/m²,73 UF/m²,33 m²,32 m²,1 m²,,1,1,"Santa Isabel/ Fray Camilo Henriquez, Santa Isabel, Santiago, RM (Metropolitana)",,,22,12,18,Departamento,,12 años,,-33.4483911%2C-70.6341772
https://portalinmobiliario.com/MLC-1555806781-se-vende-dpto-70-m2-3d-2b-san-miguel-ciudad-del-nino-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=af5afc42-04cd-4e26-aaec-776e86105229,"Se Vende Dpto | 70 M2 | 3d +2b | San Miguel, Ciudad Del Niño",2025-05-12,,$,138.500.000,50 UF/m²,55 UF/m²,70 m²,70 m²,3 m²,,3,1,"Condominio Vargas Buston 1051, San Miguel, Ciudad del Niño, San Miguel, RM (Metropolitana)",,,15,10,15,Departamento,SO,11 años,,-33.5072299%2C-70.6547416
https://portalinmobiliario.com/MLC-2774583994-departamento-metro-ciudad-del-nino-san-miguel-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=a8fbd76d-4983-4482-9ba9-eb3d45f93b25,"Departamento Metro Ciudad Del Niño, San Miguel",2025-05-12,Publicado hace 6 meses,UF,3.500,62 UF/m²,55 UF/m²,62 m²,56 m²,6 m²,,2,2,"Quinta Avenida 1198, San Miguel, Chile, Ciudad del Niño, San Miguel, RM (Metropolitana)",1,,15,10,14,Departamento,,6 años,,-33.5080164%2C-70.6587785
https://portalinmobiliario.com/MLC-2857891274-departamento-carlos-silva-vildosola-id-133881-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=997f7f27-8f40-4959-9c3a-5d99c8d885d3,Departamento Carlos Silva Vildósola Id: 133881,2025-05-12,Publicado hace 57 días por Houm,$,130.000.000,83 UF/m²,75 UF/m²,42 m²,40 m²,,2,2,1,"Carlos Silva Vildósola, El Llano, San Miguel, RM (Metropolitana)",1,1,,,,Departamento,S,4 años,,-33.4777093%2C-70.644315
https://portalinmobiliario.com/MLC-1578898851-departamento-en-san-miguel-a-pasos-del-metro-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=997f7f27-8f40-4959-9c3a-5d99c8d885d3,Departamento En San Miguel A Pasos Del Metro,2025-05-12,Publicado hace 2 meses por Coldwell Banker,UF,3.300,53 UF/m²,55 UF/m²,65 m²,62 m²,3 m²,5,3,2,"Ciudad del Niño, San Miguel, RM (Metropolitana)",1,,11,4,8,Departamento,,0 años,,-33.5120154%2C-70.654816
https://portalinmobiliario.com/MLC-1579547519-edificio-septima-avenida-1-est-1-bod-vista-oriente-piso-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=af4d736d-ebd7-4a8d-b3fa-d5d7eda42eae,Edificio Septima Avenida (1 Est. 1 Bod.) Vista Oriente Piso,2025-05-12,Publicado hace 2 meses por Assetplan Chile,UF,3.106,44 UF/m²,55 UF/m²,72 m²,70 m²,2 m²,3,2,2,"Septima Avenida 1330, Ciudad del Niño, San Miguel, RM (Metropolitana)",1,1,16,11,13,,O,,,-33.509373%2C-70.661804
https://portalinmobiliario.com/MLC-2854314704-excelente-depto-metro-el-llano-81561-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=14fcdfb8-6c38-4951-a161-a9cbe1831f09,Excelente Depto. Metro El Llano (81561),2025-05-12,Publicado hace 2 meses,UF,3.090,54 UF/m²,58 UF/m²,59 m²,57 m²,2 m²,,2,2,"Alcalde Pedro Alarcón 1 - 300, El Llano, San Miguel, RM (Metropolitana)",1,,13,6,4,Departamento,SO,7 años,,-33.4873649%2C-70.6444138
https://portalinmobiliario.com/MLC-2832408970-3-dormitorios-a-pasos-metro-ciudad-del-nino-san-miguel-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=14fcdfb8-6c38-4951-a161-a9cbe1831f09,"3 Dormitorios, A Pasos Metro Ciudad Del Niño, San Miguel",2025-05-12,Publicado hace 3 meses,$,120.000.000,51 UF/m²,55 UF/m²,60 m²,60 m²,5 m²,,3,2,"Carlos Walker Martínez 6100, San Miguel, Ciudad del Niño, San Miguel, RM (Metropolitana)",1,,6,4,5,Departamento,,18 años,,-33.5120154%2C-70.654816
https://portalinmobiliario.com/MLC-1591505441-se-vende-departamento-en-quilpue-centro-conversable-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=ce867546-606a-493f-ae26-544a2dc09263,Se Arrienda Departamento Quilpue  Buenos Aires,2025-05-12,Publicado hace 45 días,$,130.000.000,47 UF/m²,46 UF/m²,75 m²,70 m²,,,2,2,"Centro, Centro de Quilpué, Quilpué, Valparaíso",1,,3,,,Departamento,,10 años,,-33.0482707%2C-71.4408752
https://portalinmobiliario.com/MLC-1572341173-depto-4-dorm-3-banos-estac-y-bodega-piscina-las-cadenas-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=59c646a8-03af-49a2-8726-c205f88a29ed,Depto 4 Dorm. 3 Baños Estac Y Bodega. Piscina. Las Cadenas,2025-05-12,Publicado hace 3 meses,UF,7.400,61 UF/m²,69 UF/m²,144 m²,120 m²,24 m²,6,4,3,"Amplio Departamento Con Espectacular Vista Al Mar Y Piscina. Playa Las Cadenas. Áreas Verdes Y Privilegiada Ubicación, Centro de Algarrobo, Algarrobo, Valparaíso",1,1,12,2,4,Departamento,SP,28 años,,-33.3592829%2C-71.6609469
https://portalinmobiliario.com/MLC-1589716301-departamento-como-nuevo-san-alfonso-del-mar-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=59c646a8-03af-49a2-8726-c205f88a29ed,Departamento Como Nuevo San Alfonso Del Mar,2025-05-12,Publicado hace 51 días,$,215.000.000,52 UF/m²,63 UF/m²,105 m²,105 m²,10 m²,,4,3,"G-98-f 886, Algarrobo, San Alfonso del Mar, Algarrobo, Valparaíso",1,1,14,10,8,Departamento,SP,,,-33.3495751%2C-71.6522796
https://portalinmobiliario.com/MLC-1546106989-vendemos-departamento-bahia-de-rosas-algarrobo-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,"Vendemos Departamento Bahía De Rosas, Algarrobo!",2025-05-12,Publicado hace 6 meses,UF,11.000,91 UF/m²,62 UF/m²,160 m²,120 m²,40 m²,,4,4,"Camino Algarrobo Mirasol, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,1,2,,Departamento,NP,10 años,,-33.3532289%2C-71.6527885
https://portalinmobiliario.com/MLC-1534972123-espectacular-vista-panoramica-2-estacionamientos-y-bodega-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,"Espectacular Vista Panoramica, 2 Estacionamientos Y Bodega",2025-05-12,Publicado hace 7 meses,UF,5.650,64 UF/m²,63 UF/m²,103 m²,88 m²,15 m²,,3,2,"San Alfonso Del Mar, Algarrobo, Chile, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,16,4,11,Departamento,P,25 años,,-33.3484883%2C-71.6508736
https://portalinmobiliario.com/MLC-1583738389-venta-gran-departamento-nuevo-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,Venta Gran Departamento Nuevo,2025-05-12,,UF,6.380,55 UF/m²,69 UF/m²,"133,09 m²","114,94 m²","18,15 m²",3,,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3640267%2C-71.6610794
https://portalinmobiliario.com/MLC-2793837076-lindo-y-acogedor-depto-en-condominio-costa-algarrobo-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=e4861992-6b65-498d-881d-ddd4fa84c7e7,Lindo Y Acogedor Depto En Condominio Costa Algarrobo,2025-05-12,Publicado hace 5 meses,UF,3.490,52 UF/m²,64 UF/m²,67 m²,67 m²,5 m²,,3,2,"Ruta G98-f 424, Algarrobo, Mirasol, Algarrobo, Valparaíso",1,,,,,,,,,-33.3269355%2C-71.6443864
